1.5	0.000035672219484339009814417751462725554985
2.5	0.000094394105553307704709298478969349685195
3.5	0.0001823715034306611157722161390386798234319
4.5	0.0003021869285740754670771109086421164530324
5.5	0.000431030594864335190640428003265785522742
6.5	0.0006006181079497574703942729173126466671
7.5	0.0008001141945970860824034731587461161638
8.5	0.00101831294394292261108125527667580363309
9.5	0.001249965255101921134425389804126704188655
10.5	0.001500157369938492787301772910900225007493
12.	0.001875441335114831559124282565595746245097
13.5	0.002340867715855960667765438461268020326965
14.5	0.00277742897010043280854410356956103213266
16.	0.00311072934417816296869691575924952188041
18.	0.00371663326629424224007897485745766328706
20.	0.004369897950941264281793535883248132990761
22.	0.00499535490791667545020495694541437890538
24.	0.00542387648996237090641543596194183197992
26.5	0.00583444108625326550815793139859494914091
29.	0.00618944299210973541403928664932782011119
32.	0.00623238177741527351803269853779132514406
35.5	0.00608579862821174229177378649899622607419
39.	0.00561415829572427214810003940301376217353
43.	0.00498002539270886683483054930362979393493
47.	0.00429625718319510676061929713677391313997
51.5	0.00365765131604893517481406507002200609776
57.	0.00321310508880530366222489774128594566815
63.	0.003183240573910537043661357781203375209756
69.	0.00306873806934534975977466186697361855846
76.	0.00278666192153501161526495458082054222494
84.	0.002370534241615024380946534666416041916998
92.5	0.002102403192834682636057674615471591635789
101.5	0.002068897766748817809199129028713246927795
111.5	0.001865052794252058707036589772533857759801
123.	0.00160802242951304618164201206635289622633
135.5	0.00154568857264852436231402219698901620868
149.	0.001341160387790283180206831507044291457834
163.5	0.00125147088234047000049581542295260850332
180.	0.001139668533391075473213783579253960313464
198.	0.00104029903982755612799678111499478554311
217.5	0.00093932170239630423683234125387171704588
239.5	0.000864200621215385276549729764818389388984
263.5	0.00078241392096095263471026821391015209612
290.	0.000705978610034184411188272541213687638347
319.	0.0006428373403273807369332900632218654285
351.	0.000584176317093606732609184190208753530341
386.5	0.000525289332287497238759535658918326728892
425.	0.000476477947087623058086299700862345064191
467.5	0.00043768930838805947592292860399447315389
514.5	0.000396314087920143732543390584562809726358
566.	0.000357999011789632036353331030630142397175
622.5	0.0003278071684625167603792127797027792267958
684.5	0.0002963202075457334514574151785737646689946
753.	0.000270833788642582680721849161970579073267
828.5	0.0002447906319185579725707896709661399771694
911.5	0.0002221372441435582155445121049899609778232
1003.	0.00020175653862780102489472735488225950513
1103.5	0.000183863117492134009091459472668300660432
1213.5	0.000167116216328438062947702096733117582822
1335.	0.000151950253840955493237725747363875045948
1468.5	0.000138483584888037666338106888137808195219
1615.	0.000125646651535794443229466621317135233601
1777.	0.00011355048690629237295110643151985183187
1955.	0.000103807139165976790335620638242968021792
2150.5	0.000094098370329719761368369763035981573431
2365.5	0.00008586529288680566849205958499015365526
2602.	0.000077954803550748597932547137951230209296
2862.5	0.000070896199367442058099493483383669716416
3148.5	0.0000644361956498759585346289885877378189409
3463.	0.000058507641801010473696649804132806716433
3809.5	0.000053183243146659467728951835092314618949
4190.5	0.000048545297636080810624576275912767466431
4610.	0.000044039484781068270459530143847465253759
5071.5	0.0000401656716312542860924408439829523105449
5578.5	0.0000365623940342925533429818581980279670033
6136.	0.000033276989640104324961001075503094260781
6749.5	0.0000302967046475691912318198765426856586222
7424.5	0.0000276012418901380876431664677746263199734
8167.	0.0000251343746387885921341085338076235948226
8984.	0.0000228874980384115983553727445594129857869
9882.5	0.0000208817019213068014839321404767776469926
10870.5	0.000019021449690460014298501162722420389377
11957.5	0.0000173402096457753713422862918477692909635
13153.5	0.0000158028591344945421464980232049970363509
14469.	0.0000144233841963229800617703260725962960347
15916.	0.0000131596345935867210190295064362663060932
17507.5	0.00001201231078236255943065361516677417638
19258.5	0.0000109709222440234014748566471506277136822
21184.5	0.0000100293112552738700778715330037191468122
23303.	9.1649711936477563487950724240183371276e-6
25633.5	8.3922836425628301978695423925570928624e-6
28196.5	7.6783394390635841487832299491478953301e-6
31016.	7.0329029982652792404019568996147537782e-6
34118.	6.4435431514188886311037066445967320445e-6
37530.	5.90695252940963466610767916209222242e-6
41283.	5.4187726747356598391693801070979797412e-6
45411.5	4.98241776489252579554069809215682179477e-6
49952.5	4.5800085833238670434834722499117466026e-6
54948.	4.21644186437003592534630817099353776593e-6
60443.	3.88424766646646388897147569751998536681e-6
66487.	3.58290332654414621906456217468174151032e-6
73136.	3.30962518918832634821011910796727386054e-6
80449.5	3.05943801637300537268707387672814925157e-6
88494.5	2.83417372848630155474401827705315897267e-6
97344.	2.62933741737772761144270437910865951829e-6
107078.	2.44201671714485432386671897961393908409e-6
117786.	2.27162451691955192424096755375911761644e-6
129565.	2.11650320145446573645136519721345898088e-6
142521.5	1.97693478515441024215270709748291375289e-6
156773.5	1.84918816057393685930797277010764581761e-6
172451.	1.7332751514450611163182572230943723718e-6
189696.5	1.6278436795248917434886727979922707404e-6
208666.5	1.53165143635277354309442443116560079104e-6
229533.	1.4442827939802235394242868206529917156e-6
