1.5	1.48948574544483279260193162774899856009e-8
2.5	3.89253217504125072888626549577878311792e-8
3.5	7.6099604284308703892598961760949314409e-8
4.5	1.23641582871880319589949013068799933397e-7
5.5	1.797660643306836862873047762429944891799e-7
6.5	2.47829933542401018163504048468972212712e-7
7.5	3.252832374930460232596818158947995050409e-7
8.5	4.069646587766259687887663460682264906627e-7
9.5	5.0958906633146837976387764701460028312e-7
10.5	5.9472103345067835869669060507012886971e-7
12.	7.2766605664481835839073007882867599395e-7
13.5	8.7215194745520562238677589439464832698e-7
14.5	9.78873063978970267630588528642892792574e-7
16.	1.14199536031387864114608507456138003175e-6
18.	1.304660340365232131784235050534095921e-6
20.	1.475482380255952514847017398776718577e-6
22.	1.648071833112168231062180319469261927917e-6
24.	1.73690277706873913741549072437301507593e-6
26.5	1.81807392558230858112039371565514399143e-6
29.	1.83386299982206130470935532415281249758e-6
32.	1.871613262962772890649785177500896028304e-6
35.5	1.871576798528540651080712185884044667786e-6
39.	1.87696506597452066023251975820836417368e-6
43.	1.82059708066652683330315026050517646423e-6
47.	1.82042812944361777355890745448029300965e-6
51.5	1.872906151687082795086964729867331005094e-6
57.	1.91214832704263690219748444226348129487e-6
63.	1.90867740886910576365912969709281812683e-6
69.	1.89964833220954867077453671594769564262e-6
76.	1.86256348074891800925681802314756575042e-6
84.	1.893702608525775142323721310615270035126e-6
92.5	1.894023715839066225235906548618090496921e-6
101.5	1.923703208063195743000527374808291906494e-6
111.5	1.888607928468099480377022443631687822279e-6
123.	1.90882441215365250653898523881648271807e-6
135.5	1.909008803802748142704740257187772941653e-6
149.	1.901868134117695421180414610438780485609e-6
163.5	1.906299071163080613465322800479961255759e-6
180.	1.894639994865429938955056611601861992077e-6
198.	1.9064606715115765492145470746283538436e-6
217.5	1.896000439440886901926513408046471811386e-6
239.5	1.906794135443640785454602606751033340288e-6
263.5	1.91264286656006406921917246483724065485e-6
290.	1.909344713145065004830754668109751955816e-6
319.	1.894163074329863711987915567443264844247e-6
351.	1.90733548682317349377685409793816030686e-6
386.5	1.897328679910096080128512110410624061917e-6
425.	1.913089260073713613474725608309909109887e-6
467.5	1.91228719188644498878410997652426513436e-6
514.5	1.92229226490767354165728655214210964289e-6
566.	1.893035593121856506858237543747206228845e-6
622.5	1.903811738912736282102757904252934262215e-6
684.5	1.90388890820188167617021288103593125493e-6
753.	1.901065874485809080350270797173256866441e-6
828.5	1.90947225616634190418074238992453059491e-6
911.5	1.904812718273068501015789312242371916718e-6
1003.	1.90832925320395075381720009684601598436e-6
1103.5	1.903381434453557650155233979864265565e-6
1213.5	1.90231815004700892968314547594338771554e-6
1335.	1.90499368297715024186043846073270764429e-6
1468.5	1.90854158450626573711626178139243906957e-6
1615.	1.90893255299957898312812589935848207375e-6
1777.	1.90343144449460605611731851337648676261e-6
1955.	1.90861623442909457796847975468150706493e-6
2150.5	1.90560307825432647008717304541063055734e-6
2365.5	1.90558067598156953285924711124461152874e-6
2602.	1.90505444106392441413236878026493294855e-6
2862.5	1.9032639312033739494501191633100726355e-6
3148.5	1.9072556515222734890312209232556825063e-6
3463.	1.91199945992018146135386933119944266867e-6
3809.5	1.90579401876025096478302171445737640871e-6
4190.5	1.90858881236272858049539894404863178688e-6
4610.	1.90967605616280272202562107029234566286e-6
5071.5	1.91073161573310138867029298580412673098e-6
5578.5	1.9071283169508881054930531667845130636e-6
6136.	1.90832421212085309319682139049781973063e-6
6749.5	1.9055902761476842681251561949938138758e-6
7424.5	1.90914131324690297214109968030757223854e-6
8167.	1.90578263326509067079164027701231064603e-6
8984.	1.90854724400031716414072561910636299015e-6
9882.5	1.90474924296859354810002384230267036946e-6
10870.5	1.9082585407187300093320110314367854051e-6
11957.5	1.90644064871225081838970874393872604068e-6
13153.5	1.90809963849352616557473989064414528113e-6
14469.	1.90818862389311156141444829672999121468e-6
15916.	1.9078759543724899620900535619216989602e-6
17507.5	1.90819253406663766075153662377811905442e-6
19258.5	1.9073139844116976716321093307341955167e-6
21184.5	1.9075565051822278205507184376077550222e-6
23303.	1.90629597936951953145688695037450949002e-6
25633.5	1.90666261287855661733549469921519857452e-6
28196.5	1.90749489356131067964584088044722776636e-6
31016.	1.90772511027700860934462981691985071645e-6
34118.	1.90811392034500311611561625903406940847e-6
37530.	1.90729269693658620676561764892461640091e-6
41283.	1.90669439677115070118326101151502133359e-6
45411.5	1.90723917365948162688143496673896705078e-6
49952.5	1.9075681953946386960391229454805851848e-6
54948.	1.90797698466780960022101061426397543468e-6
60443.	1.90685392697635398397257789440739677925e-6
66487.	1.90749938193139862574669774768153974938e-6
73136.	1.90721329328617296652041831942326839359e-6
80449.5	1.9079215087870391305877850281274630771e-6
88494.5	1.90763745562218715041802188401581225889e-6
97344.	1.90798673144631845777722978955323387258e-6
107078.	1.90728842931641106836823837470282747986e-6
117786.	1.90706193543829842709017609413504105845e-6
129565.	1.90693662964912256727350982199765336762e-6
142521.5	1.90756782545993904655969268209300299244e-6
156773.5	1.90680578876241920778762328337760242012e-6
172451.	1.90740848758238228156908195585015479138e-6
189696.5	1.90737809672208935140244223635345137504e-6
208666.5	1.90769367972411886090569940655813000341e-6
229533.	1.90673538684940441930930141196361437113e-6
